Date,ACWI,BTC-USD,GLD,HYG,IWM,KRE,LQD,QQQ,RSP,SMH,SOXX,SPY,UUP,XLP,XLU,XLY,^VIX
2024-06-04,107.48224639892578,,215.27000427246094,68.79403686523438,197.55165100097656,44.69401550292969,98.84806060791016,449.4341125488281,159.07916259765625,240.78028869628906,229.57286071777344,515.836181640625,26.396556854248047,73.95893859863281,33.89971923828125,86.57485961914062,
2024-06-05,108.72000885009766,,217.82000732421875,69.01747131347656,200.57406616210938,44.83620071411133,99.17864227294922,458.49462890625,160.04681396484375,252.50169372558594,239.61221313476562,521.9669189453125,26.43356704711914,73.79769134521484,33.706295013427734,87.08130645751953,
2024-06-06,108.82637023925781,,219.42999267578125,68.90128326416016,199.13621520996094,44.949947357177734,99.1143798828125,458.3363342285156,159.7371826171875,250.51669311523438,237.64779663085938,521.95703125,26.396556854248047,74.02532958984375,33.357208251953125,87.71562957763672,12.579999923706055
2024-06-07,108.28485870361328,,211.60000610351562,68.72252655029297,196.79849243164062,44.750885009765625,98.22360229492188,457.9307861328125,159.2340087890625,250.31820678710938,236.93704223632812,521.322509765625,26.618610382080078,73.65543365478516,32.99396514892578,87.3566665649414,12.220000267028809
2024-06-10,108.60396575927734,,213.5399932861328,68.78509521484375,197.47341918945312,44.05891418457031,98.02156829833984,459.78045654296875,159.65975952148438,253.94081115722656,240.3525848388672,522.9332885742188,26.68337631225586,73.59852600097656,33.41853332519531,87.63693237304688,12.739999771118164
2024-06-11,108.38456726074219,,214.14999389648438,68.8744888305664,196.79856872558594,43.89776611328125,98.4439926147461,462.93585205078125,159.00177001953125,253.56365966796875,240.55027770996094,524.1926879882812,26.72038459777832,73.56059265136719,33.2156867980957,87.40583801269531,12.850000381469727
2024-06-12,109.42794799804688,,214.72000122070312,69.15156555175781,199.8196258544922,44.98786926269531,99.0500717163086,468.999267578125,159.85328674316406,261.1165771484375,247.33082580566406,528.4979248046875,26.600107192993164,72.75442504882812,32.99867248535156,88.31549072265625,12.039999961853027
2024-06-13,109.08665466308594,,212.97000122070312,69.14260864257812,198.0736846923828,44.27693176269531,99.51844024658203,471.5413513183594,159.3984832763672,265.2056579589844,250.019287109375,529.56201171875,26.701879501342773,72.8492660522461,33.074161529541016,88.38434600830078,11.9399995803833
2024-06-14,108.88187408447266,,215.72999572753906,68.8744888305664,194.92515563964844,43.71766662597656,99.60108184814453,473.9844970703125,158.38247680664062,265.880615234375,249.1198272705078,529.88427734375,26.822158813476562,72.98204040527344,32.99396514892578,87.68611145019531,12.65999984741211
2024-06-17,109.57421112060547,,214.61000061035156,68.91915893554688,196.56317138671875,44.45703887939453,99.13272094726562,479.7907409667969,159.53395080566406,270.4361572265625,253.0537109375,534.1015625,26.75739288330078,73.67440032958984,32.630714416503906,89.22514343261719,12.75
2024-06-18,110.02277374267578,,215.47000122070312,69.1336669921875,196.90647888183594,44.57078552246094,99.59187316894531,479.9391174316406,159.93069458007812,274.6840515136719,256.27593994140625,535.45849609375,26.748140335083008,73.76924133300781,32.644866943359375,88.92521667480469,12.300000190734863
